Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045815~positive regulation of gene expression, epigenetic	36	0.6778384485031067	3.4608139507091148E-6	NM_003495, NM_021018, NM_019014, NM_003540, NM_003472, NM_003534, NM_152705, NM_003533, NM_022490, NM_003538, NM_001005464, NM_012478, NM_003536, NM_005324, NM_003535, NM_012433, NM_000124, NM_012099, NM_138610, NM_003539, NM_021974, NM_003530, NM_005679, NM_004728, NM_003601, NM_003545, NM_003544, NM_032408, NM_005680, NM_001101, NM_003546, NM_006232, NM_015972, NM_014520, NM_004875, NM_170783, NM_003529	4776	62	16792	2.0414978116388394	0.025558111533996897	0.001176143889358161	0.00686519765052962
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	25	0.47072114479382415	4.385226014164176E-6	NM_007317, NM_018101, NM_031216, NM_031217, NM_080668, NM_017884, NM_004724, NM_032636, NM_006845, NM_024591, NM_017785, NM_002265, NM_013374, NM_002263, NM_003590, NM_001813, NM_018131, NM_014043, NM_016410, NM_024933, NM_014875, NM_020412, NM_031966, NM_152272, NM_015169	4776	37	16792	2.375616822853004	0.032273669151667295	0.001425328806694437	0.008698873050760891
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	27	0.5083788363773301	6.280264179718596E-6	NM_000208, NM_003495, NM_003493, NM_021018, NM_014089, NM_002966, NM_001469, NM_014317, NM_003540, NM_005687, NM_003534, NM_001034, NM_003533, NM_003538, NM_003536, NM_003535, NM_003539, NM_001002857, NM_014234, NM_002334, NM_001033, NM_003530, NM_003545, NM_003544, NM_003546, NM_003529, NM_001297	4776	42	16792	2.260229720028715	0.0458961956487931	0.0019557019454474744	0.01245779477674347
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	193	3.633967237808322	6.412464071014861E-6	NM_000600, NM_001003652, NM_006875, NM_006341, NM_015986, NM_003443, NM_001012761, NM_057175, NM_005481, NM_030761, NM_030763, NM_001014443, NM_032636, NM_006470, NM_006325, NM_001527, NM_016578, NM_173159, NM_007315, NM_000620, NM_002467, NM_005359, NM_005977, NM_022454, NM_004714, NM_005982, NM_030915, NM_006079, NM_198219, NM_004515, NM_004516, NM_139215, NM_004229, NM_000964, NM_032233, NM_013279, NM_003113, NM_018386, NM_199203, NM_080651, NM_005985, NM_001200, NM_198939, NM_025209, NM_012421, NM_201555, NM_017617, NM_002634, NM_003204, NM_000545, NM_000546, NM_003201, NM_003392, NM_001001419, NM_206962, NM_015905, NM_014815, NM_003074, NM_001080430, NM_003072, NM_153200, NM_000125, NM_001621, NM_000658, NM_138711, NM_013263, NM_003601, NM_006167, NM_003507, NM_006236, NM_017934, NM_013261, NM_003200, NM_003502, NM_000208, NM_145109, NM_012068, NM_006565, NM_016166, NM_002755, NM_001798, NM_024503, NM_001799, NM_153719, NM_002228, NM_012475, NM_001237, NM_172373, NM_020189, NM_002608, NM_032467, NM_002745, NM_032466, NM_004499, NM_001105, NM_032752, NM_006447, NM_031370, NM_006354, NM_003220, NM_017610, NM_032758, NM_021008, NM_000576, NM_015517, NM_006530, NM_021005, NM_019592, NM_004774, NM_001265, NM_002913, NM_030648, NM_001001342, NM_030647, NM_003998, NM_000400, NM_004290, NM_020920, NM_139045, NM_015107, NM_001469, NM_004459, NM_032188, NM_004992, NM_001466, NM_005178, NM_002138, NM_001005360, NM_001668, NM_058197, NM_002520, NM_001569, NM_014755, NM_002335, NM_002336, NM_030662, NM_002938, NM_199185, NM_145165, NM_001455, NM_002131, NM_021724, NM_017899, NM_005901, NM_006521, NM_006522, NM_003189, NM_012300, NM_202002, NM_002158, NM_005251, NM_005252, NM_001300, NM_005257, NM_001826, NM_005954, NM_001012334, NM_001827, NM_002805, NM_172215, NM_014868, NM_003923, NM_001451, NM_003921, NM_004422, NM_014587, NM_012218, NM_022362, NM_002955, NM_018419, NM_181659, NM_032575, NM_005437, NM_032954, NM_022740, NM_004083, NM_005523, NM_005029, NM_018427, NM_005229, NM_004387, NM_213662, NM_022366, NM_003157, NM_014377, NM_007166, NM_001949, NM_138957, NM_032151, NM_005120, NM_003418, NM_005612, NM_024665, NM_001310, NM_139266, NM_139067, NM_020781, NM_003934, NM_017714, NM_005119, NM_001037165	4776	515	16792	1.31761395976647	0.046839331810424656	0.0019170320432682075	0.01272001617367291
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	39	0.7343249858783657	7.532982670685821E-6	NM_002798, NM_001255, NM_016238, NM_002794, NM_001256, NM_001798, NM_002808, NM_002809, NM_002806, NM_014885, NM_002804, NM_014814, NM_002805, NM_021009, NM_002802, NM_002801, NM_016263, NM_001002244, NM_001211, NM_002788, NM_004725, NM_181803, NM_012177, NM_176863, NM_001786, NM_018955, NM_005047, NM_002814, NM_005789, NM_002815, NM_002816, NM_002790, NM_002791, NM_002810, NM_022662, NM_002792, NM_002793, NM_002358, NM_003338, NM_031966	4776	71	16792	1.9312760988038788	0.054795956377108324	0.002165131775689555	0.014942563279030097
GOTERM_BP_DIRECT	GO:0006396~RNA processing	49	0.9226134437958953	9.069216342099848E-6	NM_144982, NM_012207, NM_031372, NM_019030, NM_012345, NM_018146, NM_004966, NM_175861, NM_001112, NM_014966, NM_003584, NM_006387, NM_006938, NM_001003398, NM_018702, NM_138614, NM_198963, NM_012255, NM_001008697, NM_016652, NM_133328, NM_003819, NM_001533, NM_014706, NM_006372, NM_001017430, NM_002515, NM_003142, NM_015046, NM_005131, NM_012321, NM_001326, NM_002138, NM_016312, NM_005877, NM_014884, NM_172231, NM_024072, NM_005777, NM_002898, NM_032656, NM_024612, NM_021931, NM_001357, NM_001080415, NM_005791, NM_031262, NM_005520, NM_004814, NM_031370, NM_001363	4776	97	16792	1.7760797112711324	0.06559668119958262	0.0025097015353708896	0.017989604410206805
GOTERM_BP_DIRECT	GO:0031124~mRNA 3'-end processing	30	0.5648653737525889	1.1545456631045617E-5	NM_014003, NM_005839, NM_002486, NM_001031684, NM_002370, NM_005131, NM_006831, NM_014740, NM_005626, NM_007362, NM_005782, NM_001326, NM_001325, NM_006758, NM_016207, NM_006711, NM_013291, NM_032361, NM_005105, NM_003016, NM_007359, NM_080632, NM_003769, NM_017437, NM_024339, NM_006275, NM_006924, NM_006425, NM_024811, NM_007279	4776	50	16792	2.1095477386934673	0.08274710507524352	0.003079963567078514	0.022900915105095176
GOTERM_BP_DIRECT	GO:0034080~CENP-A containing nucleosome assembly	27	0.5083788363773301	1.1592108656154404E-5	NM_016578, NM_003495, NM_024322, NM_018455, NM_003707, NM_001012507, NM_018410, NM_003540, NM_033319, NM_018944, NM_003538, NM_001012267, NM_001809, NM_018353, NM_022909, NM_002520, NM_003539, NM_001002876, NM_007280, NM_006733, NM_199185, NM_003601, NM_022145, NM_003545, NM_170589, NM_003544, NM_003546, NM_018132	4776	43	16792	2.2076662381675822	0.08306717766746985	0.0029859149002188223	0.02299344132171699
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	257	4.839013368480512	1.308809916956474E-5	NM_014950, NM_002199, NM_001003652, NM_002196, NM_005997, NM_003450, NM_003451, NM_018255, NM_006879, NM_002392, NM_006193, NM_006341, NM_003446, NM_015897, NM_173587, NM_015898, NM_017661, NM_017660, NM_016138, NM_018664, NM_206999, NM_015013, NM_032638, NM_003651, NM_014943, NM_004364, NM_033300, NM_017666, NM_003437, NM_001007026, NM_001527, NM_001012614, NM_003338, NM_004217, NM_024496, NM_153426, NM_023110, NM_007315, NM_002467, NM_005359, NM_005077, NM_022454, NM_031866, NM_002895, NM_130469, NM_005982, NM_015384, NM_006079, NM_001017926, NM_001080450, NM_003655, NM_001007157, NM_000964, NM_032848, NM_021089, NM_003113, NM_003670, NM_017812, NM_005069, NM_005985, NM_005066, NM_004343, NM_003455, NM_001200, NM_006311, NM_003456, NM_175850, NM_005786, NM_025209, NM_016621, NM_013282, NM_004236, NM_007331, NM_024757, NM_012183, NM_006706, NM_005586, NM_201555, NM_005587, NM_017617, NM_015658, NM_002634, NM_138330, NM_032352, NM_021964, NM_000545, NM_000546, NM_003394, NM_006442, NM_145803, NM_001753, NM_004739, NM_015265, NM_001618, NM_147193, NM_153207, NM_003211, NM_014112, NM_003072, NM_001212, NM_005384, NM_170695, NM_000125, NM_005597, NM_006823, NM_007212, NM_007005, NM_003383, NM_138711, NM_003883, NM_001005291, NM_020310, NM_032778, NM_003200, NM_002357, NM_194259, NM_006663, NM_006565, NM_003376, NM_016166, NM_002757, NM_015401, NM_016169, NM_002616, NM_004489, NM_002229, NM_013320, NM_138610, NM_020699, NM_015138, NM_022802, NM_006261, NM_015156, NM_001025366, NM_020999, NM_032752, NM_001106, NM_003357, NM_015691, NM_003220, NM_003222, NM_020349, NM_006526, NM_212479, NM_002114, NM_007144, NM_181886, NM_133433, NM_015517, NM_021009, NM_002504, NM_021005, NM_033129, NM_002701, NM_030973, NM_133334, NM_004774, NM_198055, NM_133330, NM_007249, NM_001265, NM_005147, NM_002913, NM_005676, NM_003998, NM_001537, NM_024545, NM_001273, NM_020920, NM_139045, NM_000461, NM_032590, NM_006509, NM_002137, NM_004459, NM_004992, NM_031918, NM_014335, NM_014887, NM_004988, NM_018064, NM_001009936, NM_002828, NM_001987, NM_012234, NM_018486, NM_015651, NM_015846, NM_012238, NM_012237, NM_020649, NM_015845, NM_015238, NM_002128, NM_001455, NM_022482, NM_024529, NM_004451, NM_024528, NM_021724, NM_005901, NM_012242, NM_003189, NM_202002, NM_015472, NM_003409, NM_003403, NM_005251, NM_003181, NM_005257, NM_003927, NM_197977, NM_003923, NM_001451, NM_130803, NM_003920, NM_032580, NM_001012643, NM_004428, NM_019606, NM_198969, NM_005240, NM_005038, NM_018955, NM_002955, NM_015871, NM_018419, NM_014972, NM_003590, NM_004396, NM_002814, NM_080423, NM_080422, NM_005642, NM_032575, NM_004087, NM_004182, NM_198970, NM_001329, NM_032954, NM_022740, NM_015355, NM_005234, NM_004083, NM_004559, NM_005532, NM_004387, NM_213662, NM_005030, NM_001005464, NM_024680, NM_018023, NM_004075, NM_003173, NM_005612, NM_024665, NM_153813, NM_139266, NM_147133, NM_005322, NM_139067, NM_170607, NM_018439, NM_005414, NM_015023, NM_024670, NM_032552, NM_001938, NM_014574, NM_020382, NM_007178	4776	720	16792	1.2549855760282898	0.0932719519843439	0.0032584367557944027	0.025960436446248458
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	22	0.4142346074185652	1.342658985492304E-5	NM_005452, NM_182640, NM_014753, NM_004053, NM_007043, NM_003703, NM_015420, NM_005049, NM_001042635, NM_006784, NM_006453, NM_018128, NM_006331, NM_014167, NM_018428, NM_024078, NM_033112, NM_014503, NM_058163, NM_022839, NM_015962, NM_014388	4776	32	16792	2.4171901172529315	0.09556513872796113	0.0032349174083557974	0.0266317527756188
GOTERM_BP_DIRECT	GO:0000183~chromatin silencing at rDNA	24	0.4518922990020712	1.9572409228393266E-5	NM_003495, NM_003173, NM_021018, NM_012238, NM_013449, NM_012237, NM_003530, NM_003540, NM_003927, NM_003601, NM_003534, NM_003533, NM_003545, NM_003544, NM_003538, NM_003546, NM_001080450, NM_001005464, NM_005324, NM_003536, NM_003535, NM_015324, NM_003539, NM_003529	4776	37	16792	2.280592149938884	0.13620743547904912	0.004565254475005998	0.03881978957265275
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	40	0.7531538316701186	2.1133019094197854E-5	NM_002798, NM_001255, NM_016238, NM_002794, NM_001256, NM_002808, NM_002809, NM_002806, NM_014885, NM_014814, NM_005030, NM_002804, NM_002805, NM_021009, NM_002802, NM_002801, NM_016263, NM_001002244, NM_001211, NM_002788, NM_004725, NM_181803, NM_012177, NM_176863, NM_001786, NM_018955, NM_003592, NM_005047, NM_002814, NM_005789, NM_002815, NM_002816, NM_002790, NM_002791, NM_002810, NM_022662, NM_002792, NM_002793, NM_002358, NM_003338, NM_031966	4776	76	16792	1.8504804725381292	0.14623370883847353	0.00477938423304769	0.04191447698581596
GOTERM_BP_DIRECT	GO:0006284~base-excision repair	23	0.4330634532103182	2.3074622428332714E-5	NM_012222, NM_000546, NM_001080449, NM_017944, NM_080649, NM_002528, NM_014481, NM_002542, NM_000124, NM_001048173, NM_005484, NM_003211, NM_004111, NM_199420, NM_004260, NM_003362, NM_031407, NM_002128, NM_021147, NM_002690, NM_000380, NM_002131, NM_018248, NM_016819, NM_002434	4776	35	16792	2.3104570471404644	0.15854542012589312	0.005064287214328389	0.045764546964632835
GOTERM_BP_DIRECT	GO:0006457~protein folding	78	1.4686499717567314	2.489696734587623E-5	NM_016594, NM_002014, NM_006585, NM_015332, NM_000801, NM_006666, NM_004911, NM_014363, NM_058246, NM_012394, NM_024105, NM_017946, NM_153201, NM_145266, NM_022085, NM_002623, NM_014730, NM_003193, NM_004117, NM_005147, NM_006431, NM_005038, NM_177559, NM_054014, NM_003299, NM_001762, NM_005869, NM_006429, NM_004874, NM_007355, NM_181342, NM_131916, NM_005273, NM_006660, NM_025196, NM_030752, NM_005880, NM_005528, NM_007034, NM_003372, NM_002075, NM_001885, NM_004281, NM_006267, NM_014337, NM_006915, NM_012267, NM_012073, NM_014584, NM_006810, NM_005570, NM_006496, NM_001746, NM_172002, NM_004134, NM_002337, NM_016059, NM_004607, NM_145261, NM_006347, NM_002743, NM_006597, NM_004343, NM_006145, NM_017913, NM_181701, NM_003573, NM_005313, NM_007270, NM_006600, NM_030805, NM_003932, NM_139126, NM_004786, NM_016194, NM_021939, NM_014223, NM_005742, NM_016292, NM_003314	4776	180	16792	1.52356225572306	0.16993936889504524	0.0053074804712224255	0.04937800734432507
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	53	0.9979288269629072	2.7808076389162586E-5	NM_002486, NM_014669, NM_003495, NM_021018, NM_003540, NM_003534, NM_018087, NM_003533, NM_015231, NM_014516, NM_003538, NM_003536, NM_003535, NM_007342, NM_003539, NM_012154, NM_015135, NM_005444, NM_015665, NM_004622, NM_172020, NM_006325, NM_024057, NM_006233, NM_003545, NM_003544, NM_003546, NM_006232, NM_001015885, NM_003690, NM_014089, NM_007362, NM_054026, NM_031216, NM_153719, NM_198887, NM_013354, NM_001005464, NM_006267, NM_005324, NM_144571, NM_021974, NM_000937, NM_032940, NM_006390, NM_013235, NM_000938, NM_003530, NM_015442, NM_016320, NM_007172, NM_153332, NM_002532, NM_003529	4776	111	16792	1.6787692214827894	0.18782148100791607	0.005762088233781215	0.05515008051554249
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	23	0.4330634532103182	4.3413456889832275E-5	NM_019067, NM_005008, NM_022779, NM_015666, NM_018385, NM_024644, NM_032479, NM_013235, NM_032313, NM_017953, NM_018128, NM_138384, NM_018427, NM_033625, NM_148887, NM_024078, NM_016304, NM_032778, NM_014366, NM_001007259, NM_002533, NM_000972, NM_013285, NM_138620	4776	36	16792	2.246277684719896	0.27731592837081265	0.008739508709841193	0.08608663717932785
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	23	0.4330634532103182	4.3413456889832275E-5	NM_002486, NM_003757, NM_003755, NM_003754, NM_005801, NM_007362, NM_003751, NM_013234, NM_001416, NM_022170, NM_001418, NM_031992, NM_016091, NM_022480, NM_006360, NM_005875, NM_001499, NM_182917, NM_014772, NM_004939, NM_014239, NM_001568, NM_001967, NM_001969	4776	36	16792	2.246277684719896	0.27731592837081265	0.008739508709841193	0.08608663717932785
GOTERM_BP_DIRECT	GO:0006913~nucleocytoplasmic transport	18	0.33891922425155335	4.600575469428541E-5	NM_003011, NM_015665, NM_014089, NM_006325, NM_199185, NM_006305, NM_016320, NM_032141, NM_016625, NM_030920, NM_147188, NM_002520, NM_014520, NM_001970, NM_138797, NM_012404, NM_012403, NM_012170, NM_013286, NM_015135	4776	25	16792	2.5314572864321607	0.2911965185769546	0.009016394947711559	0.09122480234797781
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	164	3.087930709847486	5.279132357975112E-5	NM_194278, NM_005095, NM_001488, NM_003453, NM_005995, NM_006286, NM_018255, NM_017908, NM_024863, NM_003252, NM_005149, NM_015099, NM_021008, NM_007146, NM_003152, NM_021005, NM_005011, NM_005481, NM_006673, NM_018660, NM_030763, NM_033260, NM_015013, NM_007249, NM_012256, NM_003442, NM_002918, NM_015979, NM_003998, NM_022731, NM_212472, NM_139048, NM_004290, NM_012448, NM_001273, NM_001270, NM_001271, NM_139045, NM_153426, NM_003707, NM_173159, NM_018270, NM_005171, NM_006509, NM_182642, NM_003472, NM_002895, NM_006410, NM_130469, NM_022845, NM_139013, NM_006713, NM_022841, NM_004229, NM_005461, NM_004705, NM_002478, NM_080651, NM_017810, NM_005069, NM_152414, NM_007084, NM_201542, NM_019040, NM_002128, NM_001455, NM_031262, NM_006708, NM_005786, NM_003121, NM_015061, NM_012186, NM_014223, NM_012182, NM_024755, NM_032168, NM_006582, NM_201555, NM_001001396, NM_003189, NM_004735, NM_138434, NM_003204, NM_005646, NM_005645, NM_000545, NM_003403, NM_133502, NM_018091, NM_001755, NM_005250, NM_003577, NM_005253, NM_024303, NM_005252, NM_016188, NM_015265, NM_147193, NM_014965, NM_001827, NM_005955, NM_014815, NM_024102, NM_005653, NM_003074, NM_003073, NM_004264, NM_003072, NM_005104, NM_003079, NM_001001683, NM_003077, NM_004118, NM_080390, NM_002360, NM_001621, NM_003195, NM_007111, NM_005240, NM_001005291, NM_003601, NM_013263, NM_018963, NM_004396, NM_002359, NM_006161, NM_001221, NM_053053, NM_012068, NM_017730, NM_018019, NM_032954, NM_012323, NM_002967, NM_014649, NM_003376, NM_024772, NM_001042646, NM_003427, NM_004387, NM_002229, NM_014838, NM_213662, NM_006265, NM_002180, NM_002041, NM_013320, NM_178042, NM_004381, NM_004804, NM_003213, NM_005611, NM_004269, NM_003214, NM_020189, NM_003216, NM_001025366, NM_001253, NM_201589, NM_005515, NM_001315, NM_139067, NM_006447, NM_015335, NM_006354, NM_002431, NM_003222, NM_001037165	4776	441	16792	1.3075050232264878	0.3262810994450859	0.010075623421419766	0.10467321635793114
GOTERM_BP_DIRECT	GO:0048025~negative regulation of mRNA splicing, via spliceosome	16	0.30126153266804745	5.411789037993328E-5	NM_001031684, NM_003769, NM_005626, NM_002137, NM_005676, NM_006275, NM_031262, NM_002139, NM_014977, NM_130436, NM_004593, NM_006711, NM_006625, NM_007279, NM_020180, NM_001212	4776	21	16792	2.678790779293292	0.33293440415173614	0.01007062059531405	0.10730215679066735
GOTERM_BP_DIRECT	GO:0000209~protein polyubiquitination	78	1.4686499717567314	6.13952287697586E-5	NM_003350, NM_012300, NM_032626, NM_181838, NM_005861, NM_001755, NM_145803, NM_014455, NM_002808, NM_181886, NM_002809, NM_002806, NM_014814, NM_002804, NM_002805, NM_021009, NM_002802, NM_182765, NM_003347, NM_002801, NM_019592, NM_015902, NM_016561, NM_033632, NM_003291, NM_003031, NM_032637, NM_024787, NM_182985, NM_018955, NM_031407, NM_198157, NM_003747, NM_003592, NM_014248, NM_014502, NM_003590, NM_005047, NM_002814, NM_178841, NM_004359, NM_002815, NM_002816, NM_139048, NM_004290, NM_002810, NM_003336, NM_003141, NM_012160, NM_003338, NM_152271, NM_018378, NM_002798, NM_025235, NM_194460, NM_002794, NM_017824, NM_020429, NM_022845, NM_014337, NM_012176, NM_058197, NM_012175, NM_018683, NM_012170, NM_002788, NM_004606, NM_199203, NM_176863, NM_005067, NM_138385, NM_194458, NM_025106, NM_020782, NM_005789, NM_147188, NM_002790, NM_002791, NM_002792, NM_002793, NM_017610, NM_005744	4776	184	16792	1.4904413371203846	0.3682817595699629	0.011140210109094939	0.12172294488934643
GOTERM_BP_DIRECT	GO:0075733~intracellular transport of virus	29	0.546036527960836	6.41573424267043E-5	NM_014669, NM_014089, NM_031216, NM_017966, NM_153719, NM_018087, NM_015231, NM_198887, NM_006267, NM_021009, NM_007342, NM_004808, NM_002267, NM_015135, NM_002268, NM_002269, NM_024667, NM_015665, NM_152415, NM_172020, NM_006325, NM_024057, NM_002264, NM_002265, NM_018955, NM_016320, NM_007172, NM_001015885, NM_002532	4776	51	16792	1.9992445889578612	0.38120205167946686	0.011362959648269277	0.12719583718323602
GOTERM_BP_DIRECT	GO:0007052~mitotic spindle organization	20	0.3765769158350593	7.226541623352815E-5	NM_203401, NM_001269, NM_003035, NM_006101, NM_002375, NM_020675, NM_006325, NM_015374, NM_006306, NM_198433, NM_004523, NM_003747, NM_018164, NM_006400, NM_006622, NM_003318, NM_001039876, NM_031966, NM_001048194, NM_006031, NM_013296	4776	30	16792	2.34394193188163	0.41762290630920007	0.01249424673627253	0.14325964804845492
